"first_index","second_index","first_sample_id","first_split","first_class","second_sample_id","second_split","second_class","hamming_distance","pixel_correlation","mask_iou","transform","full_pixel_correlation","full_image_mae","full_image_rmse","full_mask_iou","full_mask_mismatch_pixels","full_verified_likely_duplicate","full_image_psnr","full_image_mismatch_pixels"
"5110","6199","Meningioma__enh_903","val","Meningioma","Meningioma__enh_1549","test","Meningioma","10","0.999923","0.925373","flip_h","0.999764573","0.677341","1.04055","0.927379341","322","True","47.785543","136782"
"5116","5254","Meningioma__enh_959","val","Meningioma","Meningioma__enh_1954","val","Meningioma","8","0.999934","0.956522","flip_h","0.999769816","0.798767","1.138962","0.94657349","237","True","47.000622","159212"
"5117","5266","Meningioma__enh_974","val","Meningioma","Meningioma__enh_2051","val","Meningioma","10","0.999933","0.974359","flip_h","0.999773141","0.780098","1.123768","0.958870968","204","True","47.117267","156369"
"5121","5166","Meningioma__enh_1012","val","Meningioma","Meningioma__enh_1386","val","Meningioma","11","0.999924","0.948718","flip_h","0.999774423","0.561745","0.951402","0.924743893","382","True","48.563518","113755"
"5123","6161","Meningioma__enh_1018","val","Meningioma","Meningioma__enh_1279","test","Meningioma","12","0.999938","0.92","flip_h","0.999828217","0.560814","0.923454","0.927911275","117","True","48.822495","117541"
"5124","5159","Meningioma__enh_1026","val","Meningioma","Meningioma__enh_1325","val","Meningioma","9","0.999946","0.871429","flip_h","0.999796225","0.654465","1.077428","0.871070615","566","False","47.483041","124397"
"5125","6172","Meningioma__enh_1030","val","Meningioma","Meningioma__enh_1357","test","Meningioma","10","0.999928","0.862903","flip_h","0.999783761","0.520565","0.922903","0.890571951","838","False","48.827685","104174"
"5143","6102","Meningioma__enh_1217","val","Meningioma","Meningioma__enh_823","test","Meningioma","12","0.999951","0.8125","flip_h","0.999854054","0.566181","0.943359","0.884538153","115","False","48.637260","116474"
"5172","5203","Meningioma__enh_1437","val","Meningioma","Meningioma__enh_1663","val","Meningioma","11","0.999916","0.949495","flip_h","0.99974221","0.677742","1.048084","0.966327827","212","True","47.722881","135859"
"5174","6217","Meningioma__enh_1440","val","Meningioma","Meningioma__enh_1666","test","Meningioma","9","0.999912","0.861111","flip_h","0.999720097","0.69323","1.060225","0.812728938","409","False","47.622844","139006"
"5176","6219","Meningioma__enh_1449","val","Meningioma","Meningioma__enh_1674","test","Meningioma","10","0.999925","0.885714","flip_h","0.999727543","0.78405","1.144141","0.888429752","243","False","46.961211","153096"
"5177","6220","Meningioma__enh_1451","val","Meningioma","Meningioma__enh_1676","test","Meningioma","8","0.999838","0.842105","flip_h","0.999472903","0.758755","1.099037","0.900990099","110","True","47.310559","152623"
"5183","6114","Meningioma__enh_1523","val","Meningioma","Meningioma__enh_896","test","Meningioma","12","0.999942","0.961538","flip_h","0.999827845","0.658016","1.006678","0.925634825","492","True","48.072990","136214"
"5197","5234","Meningioma__enh_1605","val","Meningioma","Meningioma__enh_1811","val","Meningioma","7","0.999932","0.966216","flip_h","0.999776549","0.695824","1.061361","0.965758507","323","True","47.613539","139187"
"5198","6240","Meningioma__enh_1608","val","Meningioma","Meningioma__enh_1813","test","Meningioma","7","0.99993","0.878049","flip_h","0.99976908","0.68552","1.049461","0.930992242","169","True","47.711479","137320"
"5209","6190","Meningioma__enh_1697","val","Meningioma","Meningioma__enh_1476","test","Meningioma","10","0.999936","0.911765","flip_h","0.999805374","0.673031","1.02587","0.93868142","266","True","47.908953","137854"
"5226","6203","Meningioma__enh_1769","val","Meningioma","Meningioma__enh_1564","test","Meningioma","10","0.999935","0.734513","flip_h","0.999789403","0.658863","1.027784","0.756241234","1738","False","47.892769","133170"
"5230","6211","Meningioma__enh_1786","val","Meningioma","Meningioma__enh_1600","test","Meningioma","11","0.999929","0.7","flip_h","0.999739131","0.793484","1.163546","0.738553238","965","False","46.815131","153524"
"5240","5280","Meningioma__enh_1861","val","Meningioma","Meningioma__enh_2109","val","Meningioma","9","0.999907","0.871795","flip_h","0.999681405","0.831406","1.179419","0.865733114","326","False","46.697441","162892"
"5245","5299","Meningioma__enh_1892","val","Meningioma","Meningioma__enh_2288","val","Meningioma","10","0.99992","0.939394","flip_h","0.999754449","0.756115","1.079693","0.955587855","275","True","47.464797","155875"
"5249","6284","Meningioma__enh_1933","val","Meningioma","Meningioma__enh_2139","test","Meningioma","4","0.999891","0.926829","flip_h","0.999630134","0.811619","1.161203","0.897360704","280","False","46.832640","159776"
"5264","5289","Meningioma__enh_2045","val","Meningioma","Meningioma__enh_2238","val","Meningioma","10","0.999905","0.973684","flip_h","0.99970601","0.784592","1.120042","0.930809931","170","True","47.146119","159360"
"5381","5628","Pituitary tumor__enh_484","val","Pituitary tumor","Pituitary tumor__enh_2254","val","Pituitary tumor","11","0.957932","0.902439","identity","","","","","","","15.661655","259787"
"5381","6685","Pituitary tumor__enh_484","val","Pituitary tumor","Pituitary tumor__enh_2499","test","Pituitary tumor","10","0.95795","0.880952","flip_h","","","","","","","15.581024","260060"
"5387","6655","Pituitary tumor__enh_506","val","Pituitary tumor","Pituitary tumor__enh_2274","test","Pituitary tumor","11","0.964024","0.888889","identity","","","","","","","16.122085","259937"
"5439","5447","Pituitary tumor__enh_944","val","Pituitary tumor","Pituitary tumor__enh_1025","val","Pituitary tumor","12","0.999932","0.885714","flip_h","0.999734983","0.663345","1.086415","0.81996587","422","False","47.410887","124733"
"5445","5484","Pituitary tumor__enh_1022","val","Pituitary tumor","Pituitary tumor__enh_1328","val","Pituitary tumor","9","0.999917","0.833333","flip_h","0.999694838","0.63113","1.054877","0.88372093","85","False","47.666764","119388"
"5449","5560","Pituitary tumor__enh_1055","val","Pituitary tumor","Pituitary tumor__enh_1807","val","Pituitary tumor","6","0.999903","0.75","flip_h","0.999590655","0.857449","1.239167","0.730708661","1026","False","46.268210","159035"
"5453","6595","Pituitary tumor__enh_1087","val","Pituitary tumor","Pituitary tumor__enh_1885","test","Pituitary tumor","3","0.999868","0","flip_h","0.99949679","0.824257","1.19742","0","5393","False","46.565872","156161"
"5454","6596","Pituitary tumor__enh_1088","val","Pituitary tumor","Pituitary tumor__enh_1889","test","Pituitary tumor","9","0.999935","0.574257","flip_h","0.999738503","0.837898","1.216187","0.600163132","2451","False","46.430797","157374"
"5455","5545","Pituitary tumor__enh_1103","val","Pituitary tumor","Pituitary tumor__enh_1709","val","Pituitary tumor","10","0.999904","0.769231","flip_h","0.999628614","0.82288","1.19061","0.569284065","373","False","46.615411","157259"
"5460","6666","Pituitary tumor__enh_1151","val","Pituitary tumor","Pituitary tumor__enh_2362","test","Pituitary tumor","6","0.99991","0.9","flip_h","0.999695716","0.818424","1.146128","0.884678748","70","False","46.946139","163360"
"5474","6528","Pituitary tumor__enh_1261","val","Pituitary tumor","Pituitary tumor__enh_1421","test","Pituitary tumor","9","0.999934","0.878788","flip_h","0.999774081","0.623096","1.029478","0.893467337","212","False","47.878458","120367"
"5489","5498","Pituitary tumor__enh_1385","val","Pituitary tumor","Pituitary tumor__enh_1439","val","Pituitary tumor","7","0.999913","0.963636","flip_h","0.999691126","0.784729","1.153313","0.960501226","145","True","46.891858","151301"
"5491","5500","Pituitary tumor__enh_1392","val","Pituitary tumor","Pituitary tumor__enh_1447","val","Pituitary tumor","8","0.999941","0.744186","flip_h","0.999790332","0.655724","1.07544","0.772194305","1224","False","47.499083","124939"
"5501","6521","Pituitary tumor__enh_1448","val","Pituitary tumor","Pituitary tumor__enh_1393","test","Pituitary tumor","7","0.999946","0.890244","flip_h","0.99979433","0.649399","1.076092","0.884499055","611","False","47.493815","122973"
"5502","6522","Pituitary tumor__enh_1449","val","Pituitary tumor","Pituitary tumor__enh_1394","test","Pituitary tumor","11","0.999929","0.964286","flip_h","0.999755849","0.63208","1.048372","0.955406912","160","True","47.720499","122537"
"5503","6525","Pituitary tumor__enh_1460","val","Pituitary tumor","Pituitary tumor__enh_1405","test","Pituitary tumor","12","0.999917","0.727273","flip_h","0.999710076","0.771591","1.130385","0.773905997","837","False","47.066273","151563"
"5523","6512","Pituitary tumor__enh_1592","val","Pituitary tumor","Pituitary tumor__enh_1341","test","Pituitary tumor","10","0.999914","0.810127","flip_h","0.999695699","0.624489","1.031431","0.81125049","963","False","47.861998","120814"
"5532","6624","Pituitary tumor__enh_1649","val","Pituitary tumor","Pituitary tumor__enh_2102","test","Pituitary tumor","8","0.999935","0.955224","flip_h","0.999751384","0.792633","1.162242","0.941210643","506","True","46.824870","152456"
"5536","5607","Pituitary tumor__enh_1663","val","Pituitary tumor","Pituitary tumor__enh_2108","val","Pituitary tumor","10","0.999901","0.930556","flip_h","0.999618791","0.872082","1.216301","0.939662447","286","True","46.429979","167336"
"5551","5576","Pituitary tumor__enh_1756","val","Pituitary tumor","Pituitary tumor__enh_1935","val","Pituitary tumor","6","0.999913","0.72093","flip_h","0.999643311","0.844105","1.222199","0.686421605","836","False","46.387965","158201"
"5553","5599","Pituitary tumor__enh_1765","val","Pituitary tumor","Pituitary tumor__enh_2069","val","Pituitary tumor","12","0.999921","0.769231","flip_h","0.999688051","0.879684","1.224053","0.778183589","911","False","46.374798","168519"
"5559","6461","Pituitary tumor__enh_1803","val","Pituitary tumor","Pituitary tumor__enh_1054","test","Pituitary tumor","6","0.999921","0.8","flip_h","0.999677708","0.852913","1.231875","0.796321839","443","False","46.319468","159211"
"5568","6463","Pituitary tumor__enh_1848","val","Pituitary tumor","Pituitary tumor__enh_1068","test","Pituitary tumor","11","0.999909","0.909091","flip_h","0.999642853","0.81958","1.201815","0.908673176","318","True","46.534053","154556"
"5577","6578","Pituitary tumor__enh_1936","val","Pituitary tumor","Pituitary tumor__enh_1767","test","Pituitary tumor","6","0.999911","0.819672","flip_h","0.99963529","0.840912","1.224306","0.811818412","742","False","46.373007","157106"
"5600","6570","Pituitary tumor__enh_2071","val","Pituitary tumor","Pituitary tumor__enh_1724","test","Pituitary tumor","10","0.999906","0.896907","flip_h","0.999611847","0.834305","1.208737","0.875079264","788","False","46.484170","157326"
"5601","6571","Pituitary tumor__enh_2072","val","Pituitary tumor","Pituitary tumor__enh_1725","test","Pituitary tumor","5","0.999903","0.792308","flip_h","0.999618641","0.837025","1.20325","0.806950726","1622","False","46.523685","158657"
"5618","6398","Pituitary tumor__enh_2190","val","Pituitary tumor","Pituitary tumor__enh_612","test","Pituitary tumor","12","0.964324","0.636364","identity","","","","","","","15.049506","260289"
"5624","5693","Pituitary tumor__enh_2238","val","Pituitary tumor","Pituitary tumor__enh_2631","val","Pituitary tumor","11","0.999935","0.83","flip_h","0.99978336","0.814198","1.142371","0.84122738","1009","False","46.974659","162864"
"5625","6495","Pituitary tumor__enh_2239","val","Pituitary tumor","Pituitary tumor__enh_1212","test","Pituitary tumor","11","0.999926","0.95","flip_h","0.999757037","0.81654","1.142728","0.94375581","363","True","46.971944","163627"
"5626","5668","Pituitary tumor__enh_2246","val","Pituitary tumor","Pituitary tumor__enh_2493","val","Pituitary tumor","11","0.999881","0.764706","flip_h","0.999560961","0.869263","1.226758","0.738398544","575","False","46.355623","164856"
"5628","6685","Pituitary tumor__enh_2254","val","Pituitary tumor","Pituitary tumor__enh_2499","test","Pituitary tumor","3","0.999876","0.928571","flip_h","0.999561121","0.85601","1.195941","0.936755952","170","True","46.576608","165826"
"5629","5672","Pituitary tumor__enh_2260","val","Pituitary tumor","Pituitary tumor__enh_2503","val","Pituitary tumor","7","0.999947","0.692308","flip_h","0.999809252","0.822773","1.154657","0.765667575","172","False","46.881743","163406"
"5633","6689","Pituitary tumor__enh_2277","val","Pituitary tumor","Pituitary tumor__enh_2516","test","Pituitary tumor","12","0.999858","0.789474","flip_h","0.999482417","0.841362","1.193888","0.818103448","211","False","46.591530","162631"
"5635","5677","Pituitary tumor__enh_2284","val","Pituitary tumor","Pituitary tumor__enh_2523","val","Pituitary tumor","9","0.999893","0.842105","flip_h","0.999596485","0.875423","1.231635","0.890519519","373","False","46.321160","165588"
"5648","5664","Pituitary tumor__enh_2376","val","Pituitary tumor","Pituitary tumor__enh_2466","val","Pituitary tumor","8","0.999895","0.9375","flip_h","0.999644008","0.834988","1.184159","0.954996691","136","True","46.662601","162728"
"5651","5667","Pituitary tumor__enh_2398","val","Pituitary tumor","Pituitary tumor__enh_2491","val","Pituitary tumor","9","0.999902","0.683761","flip_h","0.999684374","0.809361","1.146568","0.685502056","2371","False","46.942811","160805"
"5653","6663","Pituitary tumor__enh_2414","val","Pituitary tumor","Pituitary tumor__enh_2322","test","Pituitary tumor","5","0.999829","0.788462","flip_h","0.999433999","0.869625","1.217505","0.794191919","652","False","46.421387","167037"
"5659","6665","Pituitary tumor__enh_2440","val","Pituitary tumor","Pituitary tumor__enh_2348","test","Pituitary tumor","12","0.999902","0.910714","flip_h","0.999684402","0.818108","1.153575","0.9395218","215","True","46.889890","162187"
"5671","6652","Pituitary tumor__enh_2501","val","Pituitary tumor","Pituitary tumor__enh_2257","test","Pituitary tumor","6","0.999936","0.625","flip_h","0.999782754","0.797821","1.122756","0.863270777","51","False","47.125093","160800"
"5679","6658","Pituitary tumor__enh_2530","val","Pituitary tumor","Pituitary tumor__enh_2294","test","Pituitary tumor","7","0.999866","0.722222","flip_h","0.999598936","0.821636","1.158816","0.837406015","346","False","46.850517","162114"
"5779","5785","Glioma__enh_554","test","Glioma","Glioma__enh_598","test","Glioma","7","0.99989","0.740741","flip_h","0.999698317","0.530434","0.922868","0.789060642","1774","False","48.828016","107595"
"5792","5929","Glioma__enh_632","test","Glioma","Glioma__enh_1589","test","Glioma","11","0.999936","0.884244","flip_h","0.999787116","0.675785","1.051621","0.892401553","2134","False","47.693616","134420"
"5793","5881","Glioma__enh_635","test","Glioma","Glioma__enh_1237","test","Glioma","5","0.999917","0.542857","flip_h","0.999722538","0.669079","1.056301","0.609118852","763","False","47.655048","130929"
"5815","5937","Glioma__enh_788","test","Glioma","Glioma__enh_1619","test","Glioma","9","0.999931","0.776316","flip_h","0.999757714","0.805923","1.146143","0.797386315","1907","False","46.946025","159738"
"5878","5888","Glioma__enh_1226","test","Glioma","Glioma__enh_1275","test","Glioma","11","0.999927","0.388889","flip_h","0.999776999","0.579689","0.951467","0.34212766","773","False","48.562933","118357"
