"sample_id","tumor_type","source_dataset","original_split","split","group_id","image_path","mask_path","image_pixel_sha256","mask_pixel_sha256","image_distinct_values","image_min","image_max","image_mean","image_stddev","mask_distinct_values","mask_binary","foreground_pixels","foreground_fraction","mask_min_x","mask_min_y","mask_max_x","mask_max_y","actual_image_sha256","actual_mask_sha256"
"Pituitary tumor__enh_1163","Pituitary tumor","brisc2025","test","test","similarity_5225","Pituitary tumor/enh_1163.png","Pituitary tumor/enh_1163_mask.png","dc5dc01e8a3feb1f92ab01087b59e3d3eacbd67a7d51404d17554a197c235248","b0ca0eda5b72b6306cac0d5a3274a3b64ce4ed07f27011d17055d0ec2233a23f","254","0","255","50.213139","38.468963","2","True","1299","0.00495529174804688","268","259","308","300","a7f8856afc338d4b7ba2988d0a4748072a68839949fb560923da7dd1f8c7187f","59c6d11452dcb8d53682e157879e1de4f32d8b29ba6788948f85dd74dcb99cd1"
"Pituitary tumor__enh_1165","Pituitary tumor","brisc2025","test","test","similarity_5227","Pituitary tumor/enh_1165.png","Pituitary tumor/enh_1165_mask.png","4827eb7309e61a0cf5b40ca75de2118e99c2109433eba87fd6080f146a63e3b1","ca13c2271f203470057b996c1883f7c68efd50d96cead3c873c438f720448a25","249","0","255","52.07534","40.481868","2","True","3837","0.0146369934082031","279","286","350","363","a505d3b8ceed07fb9584795edcd55cc93dd5768dd79c8d7a493d2f0e27cfe44f","b2d95460d86c4e4a98eac3a639a99a692e389b0f44dc974a683d6be7f70bf9d9"
"Pituitary tumor__enh_1167","Pituitary tumor","brisc2025","test","test","similarity_5229","Pituitary tumor/enh_1167.png","Pituitary tumor/enh_1167_mask.png","034eab9267876158155c835cc9e854c91f6d4f22d4b1bfe8c41954d3e0e54363","0c9c204525cc0d6e860ffd3ec5a849ee497ced26323eb2eda2b1c37ec049903b","254","0","255","61.318661","38.384104","2","True","1335","0.00509262084960938","294","285","328","331","7dafe5010c0d6c225e044a52764228e8ac58f6c836975b79bd9cacbf4d8101d2","65aed35f259260f0720053317dfad0bf3bd9f1357e352de0619c3f50c981df84"
"Pituitary tumor__enh_1168","Pituitary tumor","brisc2025","test","test","similarity_5230","Pituitary tumor/enh_1168.png","Pituitary tumor/enh_1168_mask.png","c3a2c8780944170781d098ff536f97892cff878f135f3a1b06e0f12b98fb26b7","1487d23a78bbd1bdc96c14f2e7ba8007feff7c00f856cb9938193dc8d38c5ee4","256","0","255","57.090168","37.222939","2","True","2108","0.0080413818359375","281","273","332","324","01beda924169d965448f811437073247a6cd25c3f485278922c09a771d3a3869","f4609810318d4f5f3c6fd6fac2bd88e5d39b6a0a91fc94a39eb72657a0fc5cff"
"Pituitary tumor__enh_1170","Pituitary tumor","brisc2025","test","test","similarity_5232","Pituitary tumor/enh_1170.png","Pituitary tumor/enh_1170_mask.png","211fa856bf9b5d61263e724e4a5ca7815d9dbfffdcf7c44f72c16f77209bd4d6","6110fbe9a841e268276f098bf265716fb2082918a33131e77e05cf0ea27098f6","246","0","255","46.078156","37.301181","2","True","742","0.00283050537109375","302","260","341","289","ffb8160b1ed6713a0295d644beb6631f886ebac98fdea19b584933b67a942b1a","51e0fbb3b7f6dfa80d755f3887285477b4a850fe135f29d8e144f05affb8f44a"
"Pituitary tumor__enh_1171","Pituitary tumor","brisc2025","test","test","similarity_5233","Pituitary tumor/enh_1171.png","Pituitary tumor/enh_1171_mask.png","f487c61953f26c58527d821d8684940eeb00aec458e1a81b069cf4b8d6e34ece","5a226fc6e0be84207791e9b2251555e4dc99de06d29afc7c245d3dd46b3a364a","253","0","253","49.461349","42.231239","2","True","706","0.00269317626953125","269","304","303","331","80f13eb5820c8e6a01f2a3f9d896175a6e174cc3165f6328afa1d2ad7d34fd6e","b2aac6975e286de09740fb0e8772ceb1d485349198101d98556473fc39a13666"
"Pituitary tumor__enh_1175","Pituitary tumor","brisc2025","test","test","similarity_5237","Pituitary tumor/enh_1175.png","Pituitary tumor/enh_1175_mask.png","11a09afc5b114d3601b50c7bed3ab6ff6ee942ba6e2c5cf1aea88f42f9b3a328","67b7286993a5670dca9438ca0b3fa54330561b4b2a3fd857a96c7750e1f07df4","254","0","255","58.854862","44.088833","2","True","802","0.00305938720703125","267","235","304","270","12e824c39c16a6b67e0bbb3bafff61ab380bdb66efbbba3c3db1616127f9975d","af3a3ad9b5e0699c1cdb0db088fa73dbdb8b74e22991f9d72cd94fe62e6e7142"
"Pituitary tumor__enh_1179","Pituitary tumor","brisc2025","test","test","similarity_5241","Pituitary tumor/enh_1179.png","Pituitary tumor/enh_1179_mask.png","f826745dd1be948cba04a74e6fe67dd688d6a9915f642419e44428b70153c4c3","9e63dfcd84e1f1b7e43cba696b1d3948b92f014af5a837864ca9b81ef74a7cb2","256","0","255","57.73159","44.33247","2","True","1848","0.007049560546875","287","269","325","331","8bb76bb4cc72e0ccddaf8ac3facb56a0fac248051d104a4e31987e85547c5fa9","b26950e1acb16eac5a81b7bd5363582f57d36f0922a292df9b04fbdeea998869"
"Pituitary tumor__enh_1180","Pituitary tumor","brisc2025","test","test","similarity_5242","Pituitary tumor/enh_1180.png","Pituitary tumor/enh_1180_mask.png","4bd22c9b7db5a79f575827e2264e46850f2872b987f824904e8991c7bbf062c3","94b7b583a8e3e8d2fa476b5ce228a6d9e83239f7b58ed231f2fcfef9b5213b65","255","0","255","54.026913","40.907905","2","True","1739","0.00663375854492188","276","289","325","334","dffbda98ef947d191c657db9ec43a3316da10603e1e6b5e8d52d02f5c8de4b1f","89420dfd672cba5cac8ec7111aec0f046f4b2897e376ff60771b50df6e7f3ea2"
"Pituitary tumor__enh_1182","Pituitary tumor","brisc2025","test","test","similarity_5244","Pituitary tumor/enh_1182.png","Pituitary tumor/enh_1182_mask.png","51508763c4fc2127bdd822dfccadfe29aadd4e10082cee04b247a9afa325b7e8","40c5963305ddd62784d0f34e043a2d8a3789dd0a6999592305f76ccdd1032769","255","0","255","59.164501","44.66957","2","True","2139","0.00815963745117188","274","276","324","335","227c419f49b20e7882ed3644640538fde5e8ea42d2121aa28023dbfbce00b5c4","ef325a4f3e974fe90d6e9f501345bd2121cc3c00cf3b8c93b9745041e4126b16"
"Pituitary tumor__enh_1196","Pituitary tumor","brisc2025","test","test","similarity_5258","Pituitary tumor/enh_1196.png","Pituitary tumor/enh_1196_mask.png","980b2e3264e1baae9d8847b973837e0740f50d95c4edf5346614f0d8d8568b0b","e41ccafe08ff76b3bcdb1233672984392ddc93490ef5dd11dbb5abbdcfd6d729","245","0","253","60.8186","37.766124","2","True","691","0.00263595581054688","288","244","324","269","baf4af125fcf57fb0f983955be18d5d12a678dc58291d5c428a7c96e07560e80","62e21c1cc53475e03ee11cea82c69e9b27aed7186901290b84c17fc48e64e457"
"Pituitary tumor__enh_1201","Pituitary tumor","brisc2025","test","test","similarity_5263","Pituitary tumor/enh_1201.png","Pituitary tumor/enh_1201_mask.png","c34e6fb3d4d7258591d77a17b41e4fbd97589335cea90a190b2bf0882a384035","de1c99a5a0a3c89325afaa368478efa900bb6725590c49f0893edce7215e44ad","252","0","255","64.445663","41.689082","2","True","686","0.00261688232421875","274","302","308","329","1268fea52b13c9dbe30f82fd73ddbf0a5a0b76e873b9713a637e7089355359a1","6e41833cbbfe369e58b5ef86dcdd5cec472d997d839f9b971be80b218a2632fa"
"Pituitary tumor__enh_1205","Pituitary tumor","brisc2025","test","test","similarity_5267","Pituitary tumor/enh_1205.png","Pituitary tumor/enh_1205_mask.png","70adc19adc8156b90cdf11c27237fa276d08ae07d2ffa91a59db25e6b04102fc","561dfc06be0d916585306fec3ddace52358e3819cbf5a603f53b581ddd1952f0","203","0","254","36.598942","27.590287","2","True","2289","0.00873184204101563","275","238","318","305","d49387ef403479d04dd7924cd923f3fae2b9f8af18e9a8b3b2ef1d442aa47217","54bc64ecba70f61d021848bdc03212260b98e2ac204dbea58c46516f2f33a2a6"
"Pituitary tumor__enh_1212","Pituitary tumor","brisc2025","test","test","similarity_5274","Pituitary tumor/enh_1212.png","Pituitary tumor/enh_1212_mask.png","67e965bb184ee3a0d0114a580347efe995634a582e84612d9cc9dbd7ca3dad9f","7268b18a3315986d3fe2a7cc0b0bf1157c40d130d30c2da6dde6ee3f75202444","256","0","255","56.629238","46.419055","2","True","6187","0.0236015319824219","259","249","332","361","80539e1eed1573e29643a6244702219181f9b6f5869885c1d8e8f56c5e68d5aa","e6456a670a7214042df5e3f073fb02f482ae2dfedf8e809630b0844eb3482ef6"
"Pituitary tumor__enh_1214","Pituitary tumor","brisc2025","test","test","similarity_5276","Pituitary tumor/enh_1214.png","Pituitary tumor/enh_1214_mask.png","0d3892288c98671bdbc385dfc82150785e81a7ed9647b9caab14d496e96f9c82","a5f9d8bf0ec054a17e34f66310fc4f6949253a003380e521f11c2ffaee1c5bc2","250","0","253","50.941998","38.001412","2","True","3911","0.0149192810058594","262","237","324","319","c4d52e2a1b6c09b135e23dc42af6dc8ae550ed007cb470ca6681fbb9ddce42dd","d89c853e5527c725f95e8921276f991d632a35d50dbf5c7f63470143ae0a990f"
"Pituitary tumor__enh_1232","Pituitary tumor","brisc2025","train","test","similarity_5294","Pituitary tumor/enh_1232.png","Pituitary tumor/enh_1232_mask.png","dc601f6cb6c15bd441c005f31cba436a5f0c6583117d6907ad830923a9e3186e","0c6f2878cd6363404f464e7b6776513c85beec08ca29cb1c2c5181540fd72ed8","256","0","255","36.124897","41.612955","2","True","3229","0.0123176574707031","216","184","280","251","1a22d7665e5cac871774e15e998c112550d86a5118ce38495890bb016627f78e","44bd428db05a49076ae7e838d596e0fd1eb4d475ddc76517c6f85803e8d4a013"
"Pituitary tumor__enh_1238","Pituitary tumor","brisc2025","train","test","similarity_5300","Pituitary tumor/enh_1238.png","Pituitary tumor/enh_1238_mask.png","423c47696b9bd75b7a906e5cc7a76ddd53088ea1975f28e86aa1235ae4c3096e","15a6292a048f3ab504e2d646bcffb2f2dc8afa714075a638a77b66a7af888766","231","0","255","51.905933","37.963828","2","True","2346","0.00894927978515625","220","194","276","245","50512ae14f786384381cff9a9c14c05c4cfb3ef722dc55332437364c2dff2c3d","14e434ab5d0778abfaf8d84893b6dabae4288aa7c8d9b31904321d518e32bc7d"
"Pituitary tumor__enh_1245","Pituitary tumor","brisc2025","train","test","similarity_5307","Pituitary tumor/enh_1245.png","Pituitary tumor/enh_1245_mask.png","97665b7b1a0b6cb0875598d3c352c013dba635dc4b7933709a5d9551dd50ff22","daf952136e3b67d2bc0c15677e8568dd8edf938959db79de1b1d727775cd80c5","236","0","255","39.072102","40.34482","2","True","1060","0.0040435791015625","243","198","281","238","f8461c4560146589b2416f41347b51c74de87edbdd7cc628f8fcbfcbe434660e","b2503d011c93b667f72605fba42a42247ebad163010fe8bf6f3db7afc979d079"
"Pituitary tumor__enh_1246","Pituitary tumor","brisc2025","train","test","similarity_5308","Pituitary tumor/enh_1246.png","Pituitary tumor/enh_1246_mask.png","eaf53ee971292238ebb21d56d5f9db7c69c85041c8f8cb13b97a32de9509b21f","006649aa2a00a35c76825b9660fa6508883ea733d0d8db465f4bf19c7a7dd76a","244","0","254","44.911606","44.626264","2","True","2831","0.0107994079589844","216","186","293","249","56747b81fb60c2d9a6e5338c0381a2a13235ac97abf63fb5853cfe11c93c9c08","7afaaf9f15ce06a20b1880ef5a5de4c99f62a117366522f1faccdda7ed7d1066"
"Pituitary tumor__enh_1253","Pituitary tumor","brisc2025","train","test","similarity_5315","Pituitary tumor/enh_1253.png","Pituitary tumor/enh_1253_mask.png","4cd5d21bf2d1d279695d5db4855ed91b49e18b27e3d0e367f688efe1ff2b4bec","406bb23ed987f7202ae04ac050126767f040656c5f49b0b1a8eedf54d8a5431b","245","0","253","40.728298","45.637642","2","True","1618","0.00617218017578125","229","206","281","243","c1c94ed3c15abf20f2b501160bc85f3332b4b37acac7cbbcc70ecae456ee4b88","e03067a7da35fa898cf755532c1f03ed7dd12334dc02c3d068b35413785f78e4"
"Pituitary tumor__enh_1255","Pituitary tumor","brisc2025","train","test","similarity_5317","Pituitary tumor/enh_1255.png","Pituitary tumor/enh_1255_mask.png","0bcb37b2707bdd36fec6788bcb2df9757f8ca12360e44ed5b7fd7228dab9a890","7fd7d5a1ef589bb456a23bc52535adde2c49fbae189fa243128699e895fc676f","254","0","255","41.268929","44.808291","2","True","2617","0.00998306274414063","214","202","297","256","96854f428df8c036937f4d4bb888a7ed685f7f7669c1ee5c8f2f9fddbdcc0d12","c03056af0ea6d71411620bf29d5a3feb02d56f60b22c49b0282a98c319fecc6c"
"Pituitary tumor__enh_1264","Pituitary tumor","brisc2025","train","test","similarity_5326","Pituitary tumor/enh_1264.png","Pituitary tumor/enh_1264_mask.png","2766e2db032513f9bb0f035d16614049ebb291f82839982a971194daf9404a63","5602d130bc0cccdaded3adc5cccad1a8c6395b45f733ad1b14e069181b04dc5f","218","0","248","40.176643","41.760473","2","True","1257","0.00479507446289063","241","203","293","241","284cf63aaea5e20881fbc630c1077539af38aa37bd69801086a16e88e5145169","9d7e9be2651cbedb5c56d40571ea086fe5115c3f1283aec2faf809ca8e8f7d6f"
"Pituitary tumor__enh_1271","Pituitary tumor","brisc2025","train","test","similarity_5333","Pituitary tumor/enh_1271.png","Pituitary tumor/enh_1271_mask.png","debecf2d4f86e51011f76fd72dd381b7d9e7c7e6a02626af95055609959f5df4","7c3a4ff4888df247382c3b6bef0db045beb9ac5957d9eb9450449a5421ddf133","252","0","255","43.728733","50.9812","2","True","731","0.00278854370117188","234","208","270","239","969dc5b535ff79fb5038353679654427e2a9cf9e3bbe7e86d07a7f4dac509006","4382be3461e3c1df20a6bc17ea242aaddb3283eaddc054f2b643c4a700648478"
"Pituitary tumor__enh_1274","Pituitary tumor","brisc2025","train","test","similarity_5336","Pituitary tumor/enh_1274.png","Pituitary tumor/enh_1274_mask.png","bfe9c33de5f7712a3323f1307f310104cdb79d380fd510487518f44190d2f7ba","0c1fee57b657dc1e98be6913f285b7cd0c76f6534caffa0e2f78fc7acb8af77b","231","0","255","43.639912","50.375955","2","True","153","0.000583648681640625","249","220","260","236","d8163d08a714d44b3fce391698c3e72148714c1b6ca850707f523e7e183fb850","e4e341f4e6dd28e124972ca0d48a64d0af329811d0974d97ae27185d10547a4c"
"Pituitary tumor__enh_1278","Pituitary tumor","brisc2025","train","test","similarity_5340","Pituitary tumor/enh_1278.png","Pituitary tumor/enh_1278_mask.png","401fab50638844953425143313d2c78091d9d032baa0e7c0b5b59298e86a3dfc","6d18d96d7a20514701e7fc9939bd23a9cc75cd2c8e1bc88dc11e01f32bf98222","247","0","254","39.512684","40.570587","2","True","1625","0.00619888305664063","230","199","303","238","17534869dd7c3b6a8ee5394a1e9c0df1c9f75ca7c961e07ee1ffc77e5fd35e67","88461d9bbba4d67d438b777a94576722e68874d03026a356eaf5c5a2a44c2c65"
"Pituitary tumor__enh_1279","Pituitary tumor","brisc2025","train","test","similarity_5341","Pituitary tumor/enh_1279.png","Pituitary tumor/enh_1279_mask.png","bd4b6bae947efa783b984dc2181de2b925ba63edd21ce823dffe32d7d8f32cc2","499bbd0d64f96057a9edfdea661c78929064f60b77ce2d04b573c61b2078e329","205","0","252","25.071125","31.044787","2","True","492","0.0018768310546875","228","196","254","220","5fcb20c15d8ac3197ad6907aea1b776798dadd9ecd6c2fdeec47a2f023936a20","9b4fb143c7f518b2f652f9606b45d88ac6f205c4f4c6313f43f41539ea35e46e"
"Pituitary tumor__enh_1312","Pituitary tumor","brisc2025","train","test","similarity_5374","Pituitary tumor/enh_1312.png","Pituitary tumor/enh_1312_mask.png","72f4ca10db548aededfb2c653bad53c30a8b44f5f761ac661daa3127525df0d2","85b9078a8e99145854fd9bbd902debf525bded3ae7e4f46173ff7ec0894cda0e","254","0","255","47.260265","47.739651","2","True","1645","0.00627517700195313","235","174","285","223","3331e641d61fb615d6ceabab00f86b779651c5af595b2ea5e4418954f621f487","cf8ef33644c1f45b8fe958e1cee3525d80198e2cda6fdd3fe4dc273a2ac6804d"
"Pituitary tumor__enh_1319","Pituitary tumor","brisc2025","train","test","similarity_5381","Pituitary tumor/enh_1319.png","Pituitary tumor/enh_1319_mask.png","dfca14d867397296fe2f79119c3e9d23f203fd7790f2263477f30a048ba83441","66463adedb94292bc908ffa9bcc8473ec4f3899709e7438f9c972bfa37145a1a","254","0","255","47.43771","49.524651","2","True","6094","0.0232467651367188","227","161","311","252","8f27139f704b71e57738fd6e77a968e622d3b19abad47bad8592b5034d08b23f","601128e7dd7cf3e2513878b40bedf85f9655c43d8a391226de6f2d5388534d6b"
"Pituitary tumor__enh_1329","Pituitary tumor","brisc2025","train","test","similarity_5391","Pituitary tumor/enh_1329.png","Pituitary tumor/enh_1329_mask.png","2ae26e6cfa5a0bc173464a996526410287e849ae602c5bfa4163bfcc00b046aa","36f71125f10e510fa9aa55e09adeee65bf602a7c2259d2618cd2aa9a9cdbc079","240","0","248","37.260338","45.241513","2","True","1648","0.00628662109375","228","214","304","254","74ec5ebdef671f7f555969bf0e2c524b0b62b78b3c6f5c1c93d93a7f2ed2c175","536f7a2288e8b5232e5a9f639f36152b7755f41087230ea9ab333abc23714027"
"Pituitary tumor__enh_1335","Pituitary tumor","brisc2025","train","test","similarity_5397","Pituitary tumor/enh_1335.png","Pituitary tumor/enh_1335_mask.png","0ce3749a412a7abfc943e88ab48eccbcbfae12fd2b641a124d119682b3c3956f","0f53104daf61af72acb6db2c0f6c702fd6e290170623a3e3f54cdc0038a0ea43","229","0","255","33.316658","38.131392","2","True","1855","0.00707626342773438","229","141","279","203","80e9a90475cd1d1d3e96b872679c2ddccbeec9b26d0c802cdbeec951b5dee53b","ab84bcaeba031f92c5b518293f969c91ccb69fef1f18abf11527e7f4e343c4ab"
"Pituitary tumor__enh_1341","Pituitary tumor","brisc2025","train","test","similarity_5403","Pituitary tumor/enh_1341.png","Pituitary tumor/enh_1341_mask.png","4223b4a44e811a7ff1210b6d03eed4ea7227ebb863360d88e7307a6f8db09534","f0c6cdbc3077164f6d5c6db55fd07ad597dedfd66f709e87c74fb1d0c0416ae8","232","0","251","35.582973","38.84174","2","True","4609","0.0175819396972656","199","172","295","257","e4352566fa917f3d1e37de5a2e18516e6c4b82dac452d7d89f1f271016983fb1","8a2c2f84c151c174601f0f9a9067cff68d3f65de4cba2ca69f95c957e63784b4"
"Pituitary tumor__enh_1343","Pituitary tumor","brisc2025","train","test","similarity_5405","Pituitary tumor/enh_1343.png","Pituitary tumor/enh_1343_mask.png","3061dc766a2ff5687216874a36b0ee6b7b385f0959b8074cedcf8ab9eeaebe41","1fc9300ec555117188895a81338f0d3dcf0e5dc7b5fec49d20efeee43033b2eb","252","0","255","47.201981","49.782445","2","True","1636","0.0062408447265625","230","199","280","244","01fdcfac4085d1640c21412e65d3fe331a16e0a4dbd29e5b5c65f2a92585ea77","1fc1bea1bbfd54c48e67a5dd472401a5930afa04761a5b7c7365abd7b0c3dfdb"
"Pituitary tumor__enh_1356","Pituitary tumor","brisc2025","train","test","similarity_5418","Pituitary tumor/enh_1356.png","Pituitary tumor/enh_1356_mask.png","996743cd689996c97330e6c7d888e67573a993085df3151810775de81eb80758","5357f3f686b6d1c5f3c858e14130a1bfffe93d633ce30a3a69b0cbcb3de28321","233","0","254","41.99942","37.398073","2","True","2213","0.00844192504882813","220","187","294","248","c67276124e6a18ef379a6e020e64212c398674db7dc9f003adda2da2970b8351","63633624b3535d20040344652b20043ead8fc33b6b67cbdf28ed37ffb49f9dc8"
"Pituitary tumor__enh_1362","Pituitary tumor","brisc2025","train","test","similarity_5424","Pituitary tumor/enh_1362.png","Pituitary tumor/enh_1362_mask.png","ad0b178fbf910a3c31ca6360ad30c99f7900de19fee24a609ff95bc6b07bbfa0","4c96e3e7476ab1c89905c82b418cd57b89e20fa84294b655753975e1a2586631","240","0","255","41.758675","49.618338","2","True","2361","0.00900650024414063","217","193","289","240","6e6796a7be22c3810046e0803052a5a45448cac553ff34d0b524dd4f26e0a3c8","3c35ebe2e317e2703c8bf7fe18daa7a15fb4137b2e5b3cfb9030cc20030626f6"
"Pituitary tumor__enh_1365","Pituitary tumor","brisc2025","train","test","similarity_5427","Pituitary tumor/enh_1365.png","Pituitary tumor/enh_1365_mask.png","abc8b514bab07ecbe9bc77740f72f24662be3513601bd59abc5b038d7b9fb73b","4a7abcf804b34e64d7a1b1884600e98ac8a497fcec75fb62d952c204c92ce4aa","241","0","255","35.738194","46.563851","2","True","4801","0.0183143615722656","167","183","290","258","e924bfff95eb9a0074a86bac9359671b873d0f680d6475ac950bcf361f8a5dc1","8cf521079266285c55499433afc2880334090479ad4e078b772d82e9f6058b84"
"Pituitary tumor__enh_1373","Pituitary tumor","brisc2025","train","test","similarity_5435","Pituitary tumor/enh_1373.png","Pituitary tumor/enh_1373_mask.png","f37ce5f6d06599822897a35141d748c4f32a9fcecd52c683faeb1572479be79d","274ac57fafb69f0e84136eeda91ee19af7c86fd3b4a75987b9289d6d1dc4288a","231","0","255","50.235031","44.566837","2","True","2358","0.00899505615234375","223","186","274","247","2ae021a58a8b5b6fdb2f5bbbcdf052f9a359b2141c8c9da5759c0e03ea0b01fb","c40a826fa4c64621ac77cf96591ab5d20a78c93cc9a65d9aaea619bcc2859df0"
"Pituitary tumor__enh_1374","Pituitary tumor","brisc2025","train","test","similarity_5436","Pituitary tumor/enh_1374.png","Pituitary tumor/enh_1374_mask.png","8f1d0e919922a98bb2e0dc997a8b93d228ce1f0bfb363c58e6f61616094b47f3","b73c03f034455bfc32ee57578b5bb9c36a90943e4b8d9fb272a41b896e06a355","241","0","254","37.269581","45.984891","2","True","1967","0.00750350952148438","230","181","280","236","7432ddc5b673ada6e5e75a2823b8a279cc663bbe2bde864ab25acbc6bfdc731c","9a5900bb3e37d78ef2dad66805a0300db358147d8f02ea2b84a1af933036328d"
"Pituitary tumor__enh_1378","Pituitary tumor","brisc2025","train","test","similarity_5440","Pituitary tumor/enh_1378.png","Pituitary tumor/enh_1378_mask.png","f4d8f3bb2b68ba36834505567fa66e596f935222e624f1c553223c505555d6bf","4d08d32dad1d50c6c157fe7a9c8dc9ac79d55c9f9703ac23b8ec4302ed2fe6b9","245","0","255","48.8741","46.362475","2","True","1351","0.00515365600585938","244","179","290","222","4079bb2361d39a9cb7008a6ef8d16c3071c615876cc8a34203099a319a46f16a","21e79c2b98825854e3b6b972c2816592f12663c135dd0fe405aacbcaa58e22a6"
"Pituitary tumor__enh_1384","Pituitary tumor","brisc2025","train","test","similarity_5446","Pituitary tumor/enh_1384.png","Pituitary tumor/enh_1384_mask.png","11ce2fc9c78d33cfb17f7805c9e3293b9240f4b80b94427181dd6ccda6116d05","df3c9efc0d5b83736e10180f43a60a9e548b15e4589e8dfbd88217eddd065ffe","251","0","253","47.850342","43.035864","2","True","3166","0.0120773315429688","215","159","285","220","ab63b63654523eac1eb22dc1daceaf36039f67489672d8f199091bdf6e78db36","3e7f218e0137895019d381a97614cf8987432c5d674f70bd0cb006e22ada93fb"
